N_genes	nt_sn	nt_sp	exon_sn	exon_sp	gene_sn	gene_sp	mean_identity	median_identity	PH	FP	FN	SC	DU	fr	nt_fscore	exon_fscore	gene_fscore	tec
1500	91.6	67.6	69.3	58.4	16.1	8.9	73.0252263574204	82.2497365648051	229	1131	170	0.819875776397516	0.333333333333333	5000	77.7909547738693	63.3848081440877	11.4632	ONT
4000	91.8	65.5	69.7	56.9	17.4	8.9	71.8153208774154	80.8077779681343	247	1283	155	0.815217391304348	0.388888888888889	7500	76.4513668150032	62.6529225908373	11.7764258555133	ONT
5000	91.9	65.3	69.9	56.9	17.5	8.9	71.996789375517	81.3181650390953	249	1303	148	0.809006211180124	0.444444444444444	7500	76.3494910941476	62.733596214511	11.7992424242424	ONT
500	90	67.1	65.2	56.1	14.6	8.2	70.8671446025839	79.3198204175513	208	1112	196	0.787267080745342	0.5	7500	76.8809675366009	60.3086562242374	10.5017543859649	ONT
800	90.9	67.4	67.8	57.2	15.7	8.8	71.7845022387491	80.645071777416	223	1114	197	0.793478260869565	0.444444444444444	7500	77.4056854074542	62.05056	11.2783673469388	ONT
3000	91.6	66.3	69.8	57.4	17.5	9.3	72.3532464766715	81.8881793881794	249	1210	162	0.824534161490683	0.277777777777778	7500	76.9231158961368	62.9955974842767	12.1455223880597	ONT
200	85.7	70.2	57.8	56.1	12.2	7.9	70.7945097189957	78.7822878228782	174	829	233	0.692546583850932	0.444444444444444	7500	77.1794740218089	56.9373134328358	9.59004975124378	ONT
1000	91.2	67.4	68.2	57.2	16	8.9	71.8310707523393	80.6057124857558	228	1092	183	0.81055900621118	0.388888888888889	7500	77.5142496847415	62.2175438596491	11.4377510040161	ONT
2000	91.5	66.6	69.5	57.6	17.1	9.2	72.9882224250039	82.6086956521739	243	1189	163	0.830745341614907	0.388888888888889	7500	77.0891840607211	62.9929189614477	11.9634980988593	ONT
1500	91.7	66.5	69.3	57.1	17	9.2	72.906010273968	82.3943661971831	241	1171	171	0.83695652173913	0.388888888888889	7500	77.0929203539823	62.6112341772152	11.9389312977099	ONT
5000	91.9	65.3	70	56.9	17.6	8.9	72.1443174604138	81.4238798589611	250	1304	147	0.809006211180124	0.444444444444444	7500	76.3494910941476	62.7738376674547	11.8218867924528	ONT
4000	91.8	65.8	70	57.4	17.8	9.3	72.5744953095949	81.9009100101112	253	1250	150	0.827639751552795	0.333333333333333	7500	76.6553299492386	63.0769230769231	12.2169741697417	ONT
200	84.1	71	57.9	57.3	11.7	7.9	70.4191490893377	78.1693600017661	166	793	268	0.694099378881988	0.333333333333333	7500	76.996776273372	57.5984375	9.43163265306122	ONT
1500	91.1	66.8	68.5	57.6	17	9.1	71.4075909269374	81.0668733392383	241	1166	174	0.790372670807453	0.611111111111111	7500	77.0801773274224	62.578905630452	11.8544061302682	ONT
2000	91.4	66	69.2	56.9	16.9	8.9	71.4710229032601	81.4094799741602	240	1211	168	0.805900621118012	0.388888888888889	7500	76.6505717916137	62.4501189532117	11.6596899224806	ONT
1000	90.3	66.8	66.3	56.8	15.7	8.5	70.6464445458255	79.930055555255	223	1172	184	0.779503105590062	0.555555555555556	7500	76.7923615531509	61.1834281072299	11.0289256198347	ONT
3000	91.8	65.7	70	57	17.6	9.2	72.3501974749455	82.286432160804	250	1250	161	0.822981366459627	0.388888888888889	7500	76.5874285714286	62.8346456692913	12.0835820895522	ONT
