	gene_id	number_isoforms
9025	101340598	1
9026	101354142	1
9027	101354394	1
9028	101355060	1
9029	101358273	1
9030	101341717	1
9031	101356599	1
9032	101356850	1
9033	105756936	1
9034	101358010	1
9035	111818986	1
9036	105756938	1
9037	101359861	1
9038	101360380	1
9039	101360639	1
9040	101361739	1
9041	101361996	1
9042	101340420	1
9043	101361394	1
9044	101348068	1
9045	101361135	1
9046	101357755	1
9047	111819095	1
9048	101342384	1
9049	101357510	1
9050	101359600	1
9051	111819114	1
9052	111819116	1
9053	111819117	1
9054	101340879	1
9055	101350019	1
9056	101350265	1
9057	111819115	1
9058	101341380	1
9059	101341630	1
9060	101350523	1
9061	101351028	1
9062	101358534	1
9063	111819099	1
9064	101352689	1
9065	101341885	1
9066	101357752	1
9067	101342386	1
9068	101353618	1
9069	101357084	1
9070	101342647	1
9071	101353877	1
9072	101354143	1
9073	101354395	1
9074	105757002	1
9075	101342902	1
9076	101355574	1
9077	101352175	1
9078	111819093	1
9079	111819092	1
9080	101353719	1
9081	101354236	1
9082	101355503	1
9083	101355757	1
9084	101356281	1
9085	101358286	1
9086	101359339	1
9087	105756939	1
9088	111819087	1
9089	101340348	1
9090	101360119	1
9091	101341546	1
9092	101342055	1
9093	101342302	1
9094	101359322	1
9095	101345339	1
9096	101344927	1
9097	101345600	1
9098	101345853	1
9099	101349346	1
9100	101346548	1
9101	105756050	1
9102	101348402	1
9103	101359340	1
9104	101340878	1
9105	101342128	1
9106	101342984	1
9107	101354991	1
9108	101342900	1
9109	101355247	1
9110	101355502	1
9111	101355753	1
9112	101356278	1
9113	101356937	1
9114	101357183	1
9115	101357685	1
9116	101358283	1
9117	101358798	1
9118	101343153	1
9119	101343404	1
9120	101358808	1
9121	101343669	1
9122	101343926	1
9123	111819067	1
9124	101344442	1
9125	101344926	1
9126	101361395	1
9127	101347313	1
9128	101361137	1
9129	101350017	1
9130	101360884	1
9131	111819060	1
9132	101361407	1
9133	101361661	1
9134	101350937	1
9135	101348484	1
9136	111819066	1
9137	101361918	1
9138	111819062	1
9139	101340346	1
9140	101347974	1
9141	101340608	1
9142	101351201	1
9143	105756933	1
9144	101342644	1
9145	101351730	1
9146	101341378	1
9147	101341628	1
9148	101351983	1
9149	101352241	1
9150	101352686	1
9151	101352949	1
9152	101361649	1
9153	101342141	1
9154	101353787	1
9155	101342372	1
9156	101354484	1
9157	101342383	1
9158	101341131	1
9159	111818971	1
9160	101341614	1
9161	101359587	1
9162	101360550	1
9163	101342719	1
9164	101360982	1
9165	101342973	1
9166	101345427	1
9167	101359324	1
9168	101344091	1
9169	101345684	1
9170	101346451	1
9171	101360623	1
9172	101347480	1
9173	101344763	1
9174	101345177	1
9175	101347976	1
9176	101347727	1
9177	101350522	1
9178	101348997	1
9179	101351027	1
9180	101351555	1
9181	101352332	1
9182	101357522	1
9183	101341117	1
9184	101352848	1
9185	101347223	1
9186	101340682	1
9187	101360366	1
9188	101351985	1
9189	101352503	1
9190	101352759	1
9191	101341870	1
9192	101353717	1
9193	101340944	1
9194	101354140	1
9195	101341201	1
9196	101341450	1
9197	101354392	1
9198	101359077	1
9199	101354896	1
9200	101341706	1
9201	101341966	1
9202	101360104	1
9203	101355754	1
9204	101356015	1
9205	105755958	1
9206	101356279	1
9207	105756084	1
9208	101357433	1
9209	101359848	1
9210	101358374	1
9211	101342216	1
9212	101354640	1
9213	101353206	1
9214	101353455	1
9215	105756911	1
9216	101354231	1
9217	101354479	1
9218	101358634	1
9219	101358893	1
9220	101354729	1
9221	101354985	1
9222	101359417	1
9223	101355241	1
9224	101355496	1
9225	101355661	1
9226	101355746	1
9227	101356009	1
9228	101356273	1
9229	101356516	1
9230	101359938	1
9231	101360195	1
9232	101356770	1
9233	101357007	1
9234	101357260	1
9235	101357518	1
9236	101357761	1
9237	101358017	1
9238	101358279	1
9239	101359678	1
9240	101354797	1
9241	101347305	1
9242	101347808	1
9243	111822911	1
9244	101348059	1
9245	101348314	1
9246	101348567	1
9247	101355053	1
9248	101349594	1
9249	101355566	1
9250	101349854	1
9251	101350109	1
9252	101358110	1
9253	101356346	1
9254	101356594	1
9255	101356845	1
9256	101351122	1
9257	101351647	1
9258	101357093	1
9259	101351907	1
9260	101357341	1
9261	101348581	1
9262	101357602	1
9263	101352421	1
9264	101357851	1
9265	101352680	1
9266	101356084	1
9267	101349756	1
9268	101342047	1
9269	101350517	1
9270	101342801	1
9271	101351023	1
9272	101343298	1
9273	101351292	1
9274	101351550	1
9275	101343824	1
9276	101344086	1
9277	101351818	1
9278	101352075	1
9279	101342960	1
9280	101352329	1
9281	101352588	1
9282	101352843	1
9283	101353106	1
9284	101353360	1
9285	101345076	1
9286	101345332	1
9287	101345590	1
9288	101345844	1
9289	101346100	1
9290	101353612	1
9291	101346620	1
9292	101346873	1
9293	101344343	1
9294	101359509	1
9295	101360197	1
9296	101360460	1
9297	101342708	1
9298	101343397	1
9299	101361149	1
9300	101361659	1
9301	101345410	1
9302	101340345	1
9303	101343919	1
9304	101341535	1
9305	101342212	1
9306	101341289	1
9307	101344681	1
9308	101347722	1
9309	111822921	1
9310	101347972	1
9311	101342449	1
9312	101346543	1
9313	101348227	1
9314	101345160	1
9315	101348730	1
9316	101348990	1
9317	101340513	1
9318	101340780	1
9319	101341036	1
9320	101344436	1
9321	101346610	1
9322	101345668	1
9323	101347883	1
9324	101349496	1
9325	101349754	1
9326	101352419	1
9327	101352678	1
9328	101352940	1
9329	101353203	1
9330	101353453	1
9331	101353708	1
9332	101353969	1
9333	101343989	1
9334	101354478	1
9335	101354728	1
9336	101354984	1
9337	101350861	1
9338	101355495	1
9339	101351645	1
9340	101356271	1
9341	101357424	1
9342	101356926	1
9343	101358804	1
9344	101359072	1
9345	101358016	1
9346	101358278	1
9347	101354230	1
9348	101355921	1
9349	101346438	1
9350	105756905	1
9351	101358892	1
9352	101360458	1
9353	101358109	1
9354	101341444	1
9355	101348557	1
9356	101361727	1
9357	101361985	1
9358	101346180	1
9359	101340673	1
9360	101345927	1
9361	101341700	1
9362	101341960	1
9363	101342210	1
9364	101342714	1
9365	101347798	1
9366	101345252	1
9367	101345506	1
9368	101347119	1
9369	101348728	1
9370	101346022	1
9371	101348988	1
9372	101346274	1
9373	105757003	1
9374	101348303	1
9375	101343474	1
9376	101343739	1
9377	101344000	1
9378	101344679	1
9379	101344918	1
9380	101345167	1
9381	101345418	1
9382	101345508	1
9383	101345674	1
9384	101345934	1
9385	101346186	1
9386	101346618	1
9387	101359332	1
9388	101347721	1
9389	101347971	1
9390	101349076	1
9391	101349337	1
9392	101350928	1
9393	101351194	1
9394	101351724	1
9395	101352420	1
9396	101352679	1
9397	101352942	1
9398	101346542	1
9399	101346796	1
9400	101344745	1
9401	101347473	1
9402	101360373	1
9403	101361053	1
9404	101361311	1
9405	101349352	1
9406	101344501	1
9407	101340674	1
9408	101360721	1
9409	101342137	1
9410	101360975	1
9411	101342380	1
9412	101361478	1
9413	101361986	1
9414	101343219	1
9415	101342895	1
9416	101340676	1
9417	101340939	1
9418	101341196	1
9419	101341446	1
9420	101343148	1
9421	101341961	1
9422	101343396	1
9423	101342459	1
9424	101342716	1
9425	101342967	1
9426	101343660	1
9427	101344179	1
9428	101340413	1
9429	101345077	1
9430	101345592	1
9431	101354988	1
9432	101345846	1
9433	101355499	1
9434	101346359	1
9435	101346622	1
9436	101347131	1
9437	101356012	1
9438	101356275	1
9439	101348651	1
9440	101349167	1
9441	101347129	1
9442	101356772	1
9443	101349674	1
9444	101349927	1
9445	101350172	1
9446	101357009	1
9447	101357262	1
9448	101357520	1
9449	101358196	1
9450	101358449	1
9451	101350683	1
9452	101351196	1
9453	101358712	1
9454	101351726	1
9455	101356518	1
9456	101353209	1
9457	101361571	1
9458	101361832	1
9459	101340264	1
9460	101340516	1
9461	105756213	1
9462	101340782	1
9463	101341038	1
9464	101341291	1
9465	101341538	1
9466	101344173	1
9467	111822936	1
9468	101344829	1
9469	101342297	1
9470	101342552	1
9471	101342803	1
9472	101353713	1
9473	101354234	1
9474	101343054	1
9475	101354482	1
9476	101343300	1
9477	101354732	1
9478	101343561	1
9479	101344088	1
9480	101344345	1
9481	101344589	1
9482	101360714	1
9483	101342553	1
9484	101347326	1
9485	101351295	1
9486	101351553	1
9487	101351821	1
9488	101352078	1
9489	101352331	1
9490	101352591	1
9491	101352845	1
9492	101353108	1
9493	101353362	1
9494	105756446	1
9495	101352237	1
9496	101344267	1
9497	101344514	1
9498	101353614	1
9499	101359500	1
9500	101345422	1
9501	101345678	1
9502	101359233	1
9503	101354137	1
9504	101354388	1
9505	101354637	1
9506	105756916	1
9507	101354893	1
9508	101355153	1
9509	101344003	1
9510	101352755	1
9511	101353018	1
9512	101353280	1
9513	101353531	1
9514	101355500	1
9515	101356177	1
9516	101357933	1
9517	101358714	1
9518	101358980	1
9519	111819002	1
9520	101356929	1
9521	101343654	1
9522	101351025	1
9523	101361733	1
9524	111819007	1
9525	101348483	1
9526	101340416	1
9527	101348992	1
9528	101340678	1
9529	101349502	1
9530	101349759	1
9531	101341129	1
9532	101341376	1
9533	101341881	1
9534	101350259	1
9535	101350520	1
9536	101360463	1
9537	101356595	1
9538	101355150	1
9539	101356846	1
9540	101357095	1
9541	101355403	1
9542	101355659	1
9543	101357343	1
9544	101357605	1
9545	101357854	1
9546	101358113	1
9547	101358369	1
9548	101355922	1
9549	101361314	1
9550	101359161	1
9551	101359420	1
9552	101359942	1
9553	111822925	1
9554	101356428	1
9555	101360462	1
9556	101360724	1
9557	101360977	1
9558	101361228	1
9559	101361481	1
9560	101340415	1
9561	101356688	1
9562	101356927	1
9563	101358897	1
9564	101347386	1
9565	101347637	1
9566	101354135	1
9567	101347885	1
9568	101348139	1
9569	101348910	1
9570	101349419	1
9571	101349672	1
9572	101349925	1
9573	101351457	1
9574	101351725	1
9575	101352236	1
9576	101356347	1
9577	101353529	1
9578	101353784	1
9579	101354047	1
9580	101354303	1
9581	101354553	1
9582	101354799	1
9583	105756019	1
9584	101355054	1
9585	101355309	1
9586	101354635	1
9587	101355823	1
9588	101354890	1
9589	101356085	1
9590	101353278	1
9591	101346101	1
9592	101346357	1
9593	101346621	1
9594	101346875	1
9595	101347130	1
9596	101341438	1
9597	101351389	1
9598	111822931	1
9599	101349166	1
9600	105756220	1
9601	101349673	1
9602	101340254	1
9603	101340677	1
9604	101350620	1
9605	101351909	1
9606	101358978	1
9607	101352682	1
9608	101344429	1
9609	101359510	1
9610	101359770	1
9611	101360026	1
9612	101352945	1
9613	101360286	1
9614	101360544	1
9615	101360809	1
9616	101361055	1
9617	101350362	1
9618	101357175	1
9619	101357425	1
9620	101357677	1
9621	101358367	1
9622	101348077	1
9623	101341198	1
9624	101358636	1
9625	101358895	1
9626	101359159	1
9627	101344913	1
9628	101359680	1
9629	101344674	1
9630	101347579	1
9631	101345845	1
9632	101361312	1
9633	101361569	1
9634	101341694	1
9635	101342213	1
9636	101342460	1
9637	101361830	1
9638	101340262	1
9639	101343221	1
9640	101343475	1
9641	101343740	1
9642	101344002	1
9643	101344266	1
9644	101345333	1
9645	101360634	1
9646	101344840	1
9647	101345345	1
9648	101357692	1
9649	101357944	1
9650	101346031	1
9651	101358462	1
9652	101346288	1
9653	101346555	1
9654	101347231	1
9655	101347485	1
9656	101347892	1
9657	101348150	1
9658	101343155	1
9659	101358726	1
9660	101348660	1
9661	101348919	1
9662	101354059	1
9663	111819450	1
9664	101349603	1
9665	101350441	1
9666	101350027	1
9667	101350698	1
9668	101351207	1
9669	101351468	1
9670	101359524	1
9671	101353795	1
9672	101348406	1
9673	101357020	1
9674	101358033	1
9675	101358294	1
9676	101357532	1
9677	101357775	1
9678	101358560	1
9679	101348809	1
9680	101358702	1
9681	101359611	1
9682	101359088	1
9683	101359871	1
9684	111819231	1
9685	101350242	1
9686	101360911	1
9687	101361926	1
9688	101361162	1
9689	101340356	1
9690	101340618	1
9691	101340887	1
9692	111819232	1
9693	101348559	1
9694	101342393	1
9695	101357333	1
9696	101357443	1
9697	101343411	1
9698	101343836	1
9699	101361669	1
9700	101349276	1
9701	101346032	1
9702	111819249	1
9703	101348756	1
9704	101348502	1
9705	111819254	1
9706	111819251	1
9707	105756976	1
9708	111819253	1
9709	111819252	1
9710	101348748	1
9711	101349007	1
9712	101359783	1
9713	101347985	1
9714	101349775	1
9715	101348240	1
9716	101351737	1
9717	101357107	1
9718	101351991	1
9719	101352510	1
9720	101352765	1
9721	101353029	1
9722	101353292	1
9723	101357614	1
9724	101347826	1
9725	101353793	1
9726	101347735	1
9727	101352696	1
9728	101352958	1
9729	101353469	1
9730	101353221	1
9731	101353727	1
9732	101355414	1
9733	101351994	1
9734	101351740	1
9735	101360037	1
9736	101360298	1
9737	101360557	1
9738	101360820	1
9739	101350283	1
9740	101351471	1
9741	101340888	1
9742	101341140	1
9743	101351210	1
9744	101341636	1
9745	101342307	1
9746	101342566	1
9747	101343310	1
9748	101343838	1
9749	101344100	1
9750	111819448	1
9751	101345263	1
9752	105757018	1
9753	101361069	1
9754	101345773	1
9755	101351304	1
9756	101346200	1
9757	101351564	1
9758	101346457	1
9759	101351832	1
9760	101346715	1
9761	111819213	1
9762	101353983	1
9763	101360880	1
9764	101352857	1
9765	101360619	1
9766	101356528	1
9767	101354486	1
9768	101354736	1
9769	101355505	1
9770	101359522	1
9771	105756968	1
9772	111819217	1
9773	101356780	1
9774	101357019	1
9775	101357531	1
9776	101357774	1
9777	105756967	1
9778	101358460	1
9779	101360035	1
9780	101353725	1
9781	101359253	1
9782	101348238	1
9783	101361905	1
9784	101360988	1
9785	101361241	1
9786	101340354	1
9787	101340617	1
9788	101348745	1
9789	101341300	1
9790	101341803	1
9791	101357947	1
9792	101349004	1
9793	101345517	1
9794	101349515	1
9795	101342655	1
9796	101349773	1
9797	101342908	1
9798	101350026	1
9799	101350273	1
9800	101361133	1
9801	101343567	1
9802	101350531	1
9803	101350781	1
9804	101343833	1
9805	101344695	1
9806	101351034	1
9807	101349264	1
9808	101352694	1
9809	101359928	1
9810	101353220	1
9811	101353468	1
9812	101346716	1
9813	101353726	1
9814	101347734	1
9815	101353984	1
9816	101354239	1
9817	101348494	1
9818	101347984	1
9819	111819222	1
9820	101358724	1
9821	101348239	1
9822	105756973	1
9823	101348747	1
9824	101349006	1
9825	101354488	1
9826	101349266	1
9827	101349066	1
9828	101354737	1
9829	101355251	1
9830	101350944	1
9831	101351206	1
9832	101355760	1
9833	101356023	1
9834	101358966	1
9835	101359255	1
9836	101361582	1
9837	101361841	1
9838	101340272	1
9839	111819219	1
9840	101340525	1
9841	101340793	1
9842	101341048	1
9843	101341804	1
9844	101349585	1
9845	101342057	1
9846	101361066	1
9847	111819221	1
9848	101342305	1
9849	101343835	1
9850	101342564	1
9851	101343062	1
9852	101344098	1
9853	105756971	1
9854	105756972	1
9855	101351661	1
9856	101349328	1
9857	101351920	1
9858	101352180	1
9859	101352435	1
9860	101345012	1
9861	101361325	1
9862	111819329	1
9863	111819452	1
9864	101344281	1
9865	101347142	1
9866	101354658	1
9867	101347647	1
9868	101348076	1
9869	101348333	1
9870	101348580	1
9871	105756995	1
9872	101348836	1
9873	105756996	1
9874	101354057	1
9875	101349522	1
9876	101350032	1
9877	101350536	1
9878	111819338	1
9879	111819336	1
9880	111819337	1
9881	101351309	1
9882	101352603	1
9883	101351568	1
9884	101355417	1
9885	101353890	1
9886	101354157	1
9887	101355675	1
9888	101349271	1
9889	101347233	1
9890	101347487	1
9891	101353375	1
9892	101353631	1
9893	101355416	1
9894	101356191	1
9895	101356445	1
9896	101357445	1
9897	101358207	1
9898	101358996	1
9899	101343844	1
9900	101343577	1
9901	105756993	1
9902	101360212	1
9903	101360823	1
9904	101361751	1
9905	101342567	1
9906	101342572	1
9907	101343065	1
9908	101342064	1
9909	101341055	1
9910	101343573	1
9911	101340801	1
9912	101342060	1
9913	101344101	1
9914	101344357	1
9915	101342821	1
9916	101347325	1
9917	101354410	1
9918	101348244	1
9919	101347989	1
9920	111819366	1
9921	101351570	1
9922	101351837	1
9923	101352092	1
9924	101352344	1
9925	101348753	1
9926	101349012	1
9927	101349524	1
9928	101355937	1
9929	101350281	1
9930	101352864	1
9931	101353126	1
9932	101350788	1
9933	101351041	1
9934	101351311	1
9935	101353634	1
9936	101355677	1
9937	101353892	1
9938	101355939	1
9939	101354159	1
9940	101356195	1
9941	101356449	1
9942	101349781	1
9943	101354408	1
9944	101354656	1
9945	101356707	1
9946	101346860	1
9947	101357195	1
9948	101357446	1
9949	101357694	1
9950	111819362	1
9951	111819361	1
9952	101361497	1
9953	101361752	1
9954	111819360	1
9955	101347065	1
9956	101341716	1
9957	101343754	1
9958	101342225	1
9959	101344524	1
9960	101344769	1
9961	101342728	1
9962	101345014	1
9963	101342983	1
9964	101345777	1
9965	101346034	1
9966	111819365	1
9967	101356709	1
9968	101346809	1
9969	101340432	1
9970	101342394	1
9971	101342657	1
9972	101342910	1
9973	101340889	1
9974	101343161	1
9975	101343412	1
9976	101343677	1
9977	101341142	1
9978	101341388	1
9979	101344198	1
9980	101344696	1
9981	101345605	1
9982	101346977	1
9983	101344936	1
9984	101346112	1
9985	101346368	1
9986	111819440	1
9987	101346888	1
9988	101347141	1
9989	101347646	1
9990	101347893	1
9991	105756985	1
9992	101348151	1
9993	101348834	1
9994	101349091	1
9995	111819284	1
9996	101345858	1
9997	101357863	1
9998	101354315	1
9999	101347580	1
10000	101354814	1
10001	101355073	1
10002	101355327	1
10003	101355584	1
10004	101355839	1
10005	105756981	1
10006	101358382	1
10007	101358650	1
10008	101358909	1
10009	101340619	1
10010	101356704	1
10011	101361416	1
10012	101361670	1
10013	101361927	1
10014	101346559	1
10015	105756984	1
10016	101340357	1
10017	105756982	1
10018	101359951	1
10019	111819443	1
10020	101360472	1
10021	101345779	1
10022	101341638	1
10023	111819444	1
10024	101343753	1
10025	101344015	1
10026	105756988	1
10027	101344938	1
10028	101345692	1
10029	101347736	1
10030	101347986	1
10031	101346178	1
10032	101348496	1
10033	101346204	1
10034	101348750	1
10035	101349009	1
10036	101349865	1
10037	101349520	1
10038	101354911	1
10039	101349777	1
10040	101350534	1
10041	101351037	1
10042	101351307	1
10043	101351566	1
10044	101351834	1
10045	101352089	1
10046	101352340	1
10047	101346460	1
10048	101346718	1
10049	101352860	1
10050	101349269	1
10051	111819281	1
10052	101354489	1
10053	101354738	1
10054	101355252	1
10055	101356025	1
10056	105756986	1
10057	101356530	1
10058	101356783	1
10059	101357273	1
10060	101358035	1
10061	101358562	1
10062	101358820	1
10063	101359784	1
10064	101343487	1
10065	101361070	1
10066	101360558	1
10067	101360822	1
10068	101361328	1
10069	101361585	1
10070	101340796	1
10071	101356950	1
10072	101341051	1
10073	101344772	1
10074	101344528	1
10075	101340595	1
10076	101342981	1
10077	111819318	1
10078	101345269	1
10079	101346284	1
10080	101346550	1
10081	101346969	1
10082	101357610	1
10083	101353697	1
10084	101347642	1
10085	101348070	1
10086	101357860	1
10087	101348326	1
10088	101348576	1
10089	101348830	1
10090	101349258	1
10091	101347983	1
10092	101354973	1
10093	101351129	1
10094	101351398	1
10095	101354719	1
10096	101358647	1
10097	101358905	1
10098	101359169	1
10099	101351373	1
10100	101351112	1
10101	101340433	1
10102	101360467	1
10103	101360729	1
10104	101353368	1
10105	101349508	1
10106	101357266	1
10107	101357527	1
10108	101358555	1
10109	101360122	1
10110	101359084	1
10111	101359343	1
10112	101360386	1
10113	101359606	1
10114	101360905	1
10115	101355139	1
10116	101342218	1
10117	101355738	1
10118	101345083	1
10119	101361838	1
10120	101354622	1
10121	101354377	1
10122	101342975	1
10123	101343228	1
10124	101340791	1
10125	101341045	1
10126	101341709	1
10127	101343483	1
10128	101343748	1
10129	101355229	1
10130	101344596	1
10131	101346028	1
10132	101361578	1
10133	101345258	1
10134	101347571	1
10135	101347820	1
10136	101348071	1
10137	101348577	1
10138	101345770	1
10139	101348831	1
10140	101346029	1
10141	101346551	1
10142	101350113	1
10143	101347060	1
10144	101352177	1
10145	101360985	1
10146	101353700	1
10147	101351130	1
10148	101351399	1
10149	101351658	1
10150	101352691	1
10151	101351916	1
10152	101354807	1
10153	101353446	1
10154	101353196	1
10155	101355064	1
10156	101355319	1
10157	101355576	1
10158	101356355	1
10159	101352432	1
10160	101354220	1
10161	101353959	1
10162	101355159	1
10163	101361490	1
10164	101355408	1
10165	101355664	1
10166	101356093	1
10167	101356354	1
10168	101356604	1
10169	101360560	1
10170	101361743	1
10171	101362001	1
10172	101347317	1
10173	101356854	1
10174	101357103	1
10175	101357350	1
10176	101340687	1
10177	101340948	1
10178	101341205	1
10179	101341454	1
10180	101342220	1
10181	101344009	1
10182	101342467	1
10183	101342722	1
10184	101343749	1
10185	101345008	1
10186	101340425	1
10187	101350869	1
10188	101356508	1
10189	101352081	1
10190	101351557	1
10191	101354053	1
10192	101352506	1
10193	101352761	1
10194	101354310	1
10195	101353024	1
10196	101354559	1
10197	101353288	1
10198	101353536	1
10199	101357015	1
10200	101354805	1
10201	101355062	1
10202	101355317	1
10203	111819144	1
10204	101355758	1
10205	101356020	1
10206	101356523	1
10207	101358289	1
10208	101358554	1
10209	101356776	1
10210	101358813	1
10211	101357014	1
10212	101359083	1
10213	101353790	1
10214	111819118	1
10215	101355831	1
10216	111819113	1
10217	101356352	1
10218	101343672	1
10219	101356601	1
10220	101344189	1
10221	101356852	1
10222	101344443	1
10223	111819379	1
10224	101344688	1
10225	101344928	1
10226	101349859	1
10227	101357524	1
10228	101358024	1
10229	101345178	1
10230	101358552	1
10231	101358811	1
10232	101345428	1
10233	101345685	1
10234	101345944	1
10235	101346195	1
10236	101346453	1
10237	101359081	1
10238	101346968	1
10239	101347225	1
10240	101357101	1
10241	111819382	1
10242	101350525	1
10243	101350776	1
10244	101346282	1
10245	101346804	1
10246	101351030	1
10247	101347818	1
10248	105756946	1
10249	101351299	1
10250	101348739	1
10251	101351825	1
10252	101352082	1
10253	101357265	1
10254	101349257	1
10255	101349506	1
10256	101352594	1
10257	101352850	1
10258	101353111	1
10259	101353366	1
10260	101355648	1
10261	101354054	1
10262	101354806	1
10263	101354311	1
10264	111819159	1
10265	101356092	1
10266	101355391	1
10267	101352333	1
10268	101357526	1
10269	101359605	1
10270	101359866	1
10271	111819148	1
10272	101360121	1
10273	101360385	1
10274	101340881	1
10275	105756945	1
10276	101341135	1
10277	101361411	1
10278	101361665	1
10279	101341381	1
10280	101350268	1
10281	101356265	1
10282	101341886	1
10283	101342387	1
10284	101356420	1
10285	101344191	1
10286	101344445	1
10287	101356001	1
10288	101344930	1
10289	101356163	1
10290	101345601	1
10291	101346027	1
10292	101349766	1
10293	101350020	1
10294	101340350	1
10295	101349601	1
10296	111819196	1
10297	101359261	1
10298	101351114	1
10299	111819201	1
10300	105756959	1
10301	101346286	1
10302	101350114	1
10303	101350367	1
10304	101350624	1
10305	105756960	1
10306	105756013	1
10307	101356605	1
10308	105755974	1
10309	101346553	1
10310	101346808	1
10311	101351659	1
10312	101353627	1
10313	101353885	1
10314	101354651	1
10315	101354904	1
10316	101355163	1
10317	101355412	1
10318	101352763	1
10319	101355931	1
10320	101356187	1
10321	101350872	1
10322	101356186	1
10323	101343911	1
10324	101359779	1
10325	101360033	1
10326	101361840	1
10327	101340271	1
10328	101342470	1
10329	101342725	1
10330	101343231	1
10331	101344012	1
10332	101344521	1
10333	101345010	1
10334	101349348	1
10335	101341208	1
10336	101341458	1
10337	105756957	1
10338	101345261	1
10339	101345772	1
10340	101346030	1
10341	101347063	1
10342	101347320	1
10343	101347573	1
10344	101347822	1
10345	101348073	1
10346	105756001	1
10347	105756958	1
10348	101340524	1
10349	101346554	1
10350	101346972	1
10351	101347229	1
10352	105755956	1
10353	101350102	1
10354	101341523	1
10355	101348658	1
10356	101348917	1
10357	101349174	1
10358	101349428	1
10359	101349683	1
10360	101349935	1
10361	101356441	1
10362	101350438	1
10363	101355323	1
10364	101358209	1
10365	101355419	1
10366	101351989	1
10367	101352247	1
10368	101352509	1
10369	101356021	1
10370	101356526	1
10371	101349846	1
10372	101340338	1
10373	111819212	1
10374	101358989	1
10375	101350181	1
10376	101358815	1
10377	101343652	1
10378	101350353	1
10379	101359346	1
10380	101358731	1
10381	101359869	1
10382	101360390	1
10383	101361413	1
10384	101340352	1
10385	101353289	1
10386	101341137	1
10387	101341889	1
10388	101341781	1
10389	101353537	1
10390	101354313	1
10391	101342906	1
10392	101343157	1
10393	101343675	1
10394	101358467	1
10395	101344693	1
10396	101354563	1
10397	101345183	1
10398	101345431	1
10399	101354811	1
10400	101355069	1
10401	101345855	1
10402	101342148	1
10403	101344448	1
10404	101354649	1
10405	101354902	1
10406	111819179	1
10407	101355161	1
10408	101351899	1
10409	101345946	1
10410	101355410	1
10411	101348981	1
10412	101347061	1
10413	101347979	1
10414	101348235	1
10415	101359519	1
10416	101355929	1
10417	101356185	1
10418	101349001	1
10419	101349261	1
10420	101356439	1
10421	101349511	1
10422	105756953	1
10423	101350024	1
10424	101349771	1
10425	101356699	1
10426	101356941	1
10427	101357187	1
10428	101357437	1
10429	101355667	1
10430	101357017	1
10431	101357268	1
10432	101351301	1
10433	101357529	1
10434	101351560	1
10435	101358986	1
10436	101351829	1
10437	101352085	1
10438	101352336	1
10439	101360206	1
10440	101352597	1
10441	101361239	1
10442	101354400	1
10443	101353115	1
10444	101353370	1
10445	101361745	1
10446	101362003	1
10447	101353624	1
10448	101353882	1
10449	101341206	1
10450	101352932	1
10451	101342389	1
10452	101352671	1
10453	101352159	1
10454	101354148	1
10455	101344010	1
10456	101352854	1
10457	101348403	1
10458	101343566	1
10459	101348916	1
10460	101349173	1
10461	101343832	1
10462	105756955	1
10463	111819370	1
10464	101344095	1
10465	101344353	1
10466	101344599	1
10467	101350942	1
10468	101346437	1
10469	101350270	1
10470	101351467	1
10471	101353626	1
10472	101346179	1
10473	101345924	1
10474	101353884	1
10475	101354150	1
10476	101354402	1
10477	101354650	1
10478	101354903	1
10479	101355411	1
10480	101358722	1
10481	101355668	1
10482	101345241	1
10483	101353371	1
10484	101350527	1
10485	101350778	1
10486	105756954	1
10487	101357688	1
10488	105756951	1
10489	111819180	1
10490	101358457	1
10491	101358721	1
10492	101358987	1
10493	101346365	1
10494	101346884	1
10495	101348300	1
10496	101347393	1
10497	101343306	1
10498	101347876	1
10499	101347626	1
10500	101360647	1
10501	101360907	1
10502	101347375	1
10503	101362004	1
10504	101361746	1
10505	101340613	1
10506	101348148	1
10507	101341456	1
10508	101347118	1
10509	101342304	1
10510	101342562	1
10511	101347643	1
10512	101349415	1
10513	101356673	1
10514	101356917	1
10515	101353518	1
10516	101353951	1
10517	101357162	1
10518	101344578	1
10519	101357669	1
10520	101344818	1
10521	101345066	1
10522	101345580	1
10523	101342312	1
10524	101355658	1
10525	101346091	1
10526	101346342	1
10527	101357921	1
10528	101358185	1
10529	101358438	1
10530	101349160	1
10531	101359230	1
10532	101359496	1
10533	101359757	1
10534	101360011	1
10535	101360531	1
10536	101360795	1
10537	101342063	1
10538	101345833	1
10539	101347711	1
10540	101347960	1
10541	101361717	1
10542	101348216	1
10543	101348472	1
10544	101361653	1
10545	101340401	1
10546	101349668	1
10547	101360887	1
10548	101348980	1
10549	101349238	1
10550	101349486	1
10551	101356417	1
10552	101349996	1
10553	101350239	1
10554	101350754	1
10555	101360625	1
10556	101351537	1
10557	101351803	1
10558	101341361	1
10559	101352061	1
10560	101352572	1
10561	101354874	1
10562	101355137	1
10563	101355646	1
10564	101355906	1
10565	101349741	1
10566	101352316	1
10567	101352573	1
10568	101352826	1
10569	101343209	1
10570	101353091	1
10571	101343464	1
10572	101353347	1
10573	101343728	1
10574	101353601	1
10575	101343984	1
10576	101344496	1
10577	101353859	1
10578	101348386	1
