g5701	no-fusion
g14642	no-fusion
g8853	no-fusion
g5667	no-fusion
g12718	no-fusion
g5003	no-fusion
g14404	no-fusion
g6230	no-fusion
g15910	no-fusion
g4241	no-fusion
g4730	no-fusion
g17601	no-fusion
g3566	no-fusion
g4377	no-fusion
g3238	no-fusion
g827	no-fusion
g3844	no-fusion
g581	no-fusion
g12382	no-fusion
g20020	no-fusion
g7301	no-fusion
g15332	no-fusion
g345	no-fusion
g19026	no-fusion
g8351	no-fusion
g18688	no-fusion
g11904	no-fusion
g20919	no-fusion
g14276	no-fusion
g9100	no-fusion
g8307	no-fusion
g18251	no-fusion
g20161	no-fusion
g9132	no-fusion
g9221	no-fusion
g7323	no-fusion
g13876	no-fusion
g21042	no-fusion
g8159	no-fusion
g12973	no-fusion
g8104	no-fusion
g15951	no-fusion
g4040	no-fusion
g8370	no-fusion
g18013	no-fusion
g5996	no-fusion
g12875	no-fusion
g16626	no-fusion
g19467	no-fusion
g20788	no-fusion
g1927	no-fusion
g19677	no-fusion
g20544	no-fusion
g13919	no-fusion
g8582	no-fusion
g8131	no-fusion
g19980	no-fusion
g12324	no-fusion
g7317	no-fusion
g3564	no-fusion
g13747	no-fusion
g8710	no-fusion
g12449	no-fusion
g16527	no-fusion
g15611	no-fusion
g13177	no-fusion
g3985	no-fusion
g16683	no-fusion
g8650	no-fusion
g6503	no-fusion
g16533	no-fusion
g6201	no-fusion
g4287	no-fusion
g446	no-fusion
g11697	no-fusion
g9567	no-fusion
g20365	no-fusion
g20182	no-fusion
g3847	no-fusion
g8047	no-fusion
g934	no-fusion
g21012	no-fusion
g1645	no-fusion
g16077	no-fusion
g12686	no-fusion
g20006	no-fusion
g13103	no-fusion
g12152	no-fusion
g1353	no-fusion
g13031	no-fusion
g5351	no-fusion
g7549	no-fusion
g15674	no-fusion
g8188	no-fusion
g16976	no-fusion
g15655	no-fusion
g18121	no-fusion
g10210	no-fusion
g15576	no-fusion
g7217	no-fusion
g1301	no-fusion
g18385	no-fusion
g6373	no-fusion-gen-fusion
g11010	no-fusion
g15955	no-fusion
g12836	no-fusion
g8943	no-fusion
g10766	no-fusion
g3595	no-fusion
g8314	no-fusion
g13792	no-fusion
g18652	no-fusion
g7658	no-fusion
g10939	no-fusion
g10226	no-fusion
g9838	no-fusion
g17589	no-fusion
g20793	no-fusion
g16732	no-fusion
g7954	no-fusion
g16375	no-fusion
g7023	no-fusion
g20943	no-fusion
g17498	no-fusion
g19280	no-fusion
g11803	no-fusion
g681	no-fusion
g11652	no-fusion
g12113	no-fusion
g13692	no-fusion
g15653	no-fusion
g17979	no-fusion
g5616	no-fusion
g7439	no-fusion
g7359	no-fusion
g9041	no-fusion
g7133	no-fusion
g15267	no-fusion
g15391	no-fusion
g17177	no-fusion
g11568	no-fusion
g12296	no-fusion
g5205	no-fusion
g10819	no-fusion
g20114	no-fusion
g13606	no-fusion
g18465	no-fusion
g4280	no-fusion
g15184	no-fusion
g518	no-fusion
g12429	no-fusion
g1274	no-fusion
g11350	no-fusion
g6887	no-fusion
g6600	no-fusion
g4397	no-fusion
g6997	no-fusion
g15487	no-fusion
g14944	no-fusion
g475	no-fusion
g8735	no-fusion
g11637	no-fusion
g6204	no-fusion
g3395	no-fusion
g14223	no-fusion
g11315	no-fusion
g495	no-fusion
g1533	no-fusion
g1640	no-fusion
g19348	no-fusion
g15726	no-fusion
g10640	no-fusion
g9414	no-fusion
g15913	no-fusion
g18681	no-fusion
g11593	no-fusion
g20751	no-fusion
g2726	no-fusion
g497	no-fusion
g7259	no-fusion
g6605	no-fusion
g16456	no-fusion
g3348	no-fusion
g20193	no-fusion
g14870	no-fusion
g17963	no-fusion
g15632	no-fusion
g16781	no-fusion
g7980	no-fusion
g15760	no-fusion
g18718	no-fusion
g16858	no-fusion
g9252	no-fusion
g8642	no-fusion
g3723	no-fusion
g17674	no-fusion
g2886	no-fusion
g12901	no-fusion
g9806	no-fusion
g19099	no-fusion
g6776	no-fusion
g20700	no-fusion
g1176	no-fusion
g238	no-fusion
g4465	no-fusion
g1416	no-fusion
g5905	no-fusion
g6239	no-fusion
g1521	no-fusion
g3228	no-fusion
g16135	no-fusion
g8610	no-fusion
g748	no-fusion
g20052	no-fusion
g6507	no-fusion
g16534	no-fusion
g18409	no-fusion
g20120	no-fusion
g8939	no-fusion
g15628	no-fusion
g9917	no-fusion
g2552	no-fusion
g11002	no-fusion
g760	no-fusion
g14163	no-fusion
g2723	no-fusion
g13374	no-fusion
g19028	no-fusion
g503	no-fusion
g11951	no-fusion
g1085	no-fusion
g1689	no-fusion
g14252	no-fusion
g325	no-fusion
g20141	no-fusion
g11073	no-fusion
g12588	no-fusion
g19376	no-fusion
g13329	no-fusion
g13385	no-fusion
g19254	no-fusion
g12864	no-fusion
g12234	no-fusion
g7654	no-fusion-gen-fusion
g15031	no-fusion
g1523	no-fusion
g3273	no-fusion
g11912	no-fusion
g7731	no-fusion
g8203	no-fusion
g13973	no-fusion
g11015	no-fusion
g19198	no-fusion
g135	no-fusion
g9628	no-fusion
g8183	no-fusion
g1424	no-fusion
g11969	no-fusion
g8338	no-fusion
g20065	no-fusion
g5560	no-fusion
g15648	no-fusion
g11218	no-fusion
g631	no-fusion
g17144	no-fusion
g12951	no-fusion
g17649	no-fusion
g4790	no-fusion
g5385	no-fusion
g10722	no-fusion
g17543	no-fusion
g6321	no-fusion
g8644	no-fusion
g10747	no-fusion
g8707	no-fusion
g10845	no-fusion
g13356	no-fusion
g13987	no-fusion
g16912	no-fusion
g20634	no-fusion
g19609	no-fusion
g11689	no-fusion
g4944	no-fusion
g3340	no-fusion
g5008	no-fusion
g20367	no-fusion
g11576	no-fusion
g11491	no-fusion
g4392	no-fusion
g20909	no-fusion
g7289	no-fusion
g1429	no-fusion
g4833	no-fusion
g481	no-fusion
g7306	no-fusion
g19398	no-fusion
g18999	no-fusion
g20279	no-fusion
g6448	no-fusion
g9378	no-fusion
g19233	no-fusion
g10235	no-fusion
g12254	no-fusion
g3947	no-fusion
g17621	no-fusion
g79	no-fusion
g15832	no-fusion
g10206	no-fusion
g19417	no-fusion
g16086	no-fusion
g1321	no-fusion
g4561	no-fusion
g19808	no-fusion
g15982	no-fusion
g124	no-fusion
g19205	no-fusion
g9137	no-fusion
g20867	no-fusion
g1994	no-fusion
g14208	no-fusion
g20606	no-fusion
g8449	no-fusion
g6953	no-fusion
g12518	no-fusion
g4180	no-fusion
g10079	no-fusion
g4373	no-fusion
g4866	no-fusion
g11207	no-fusion
g13446	no-fusion
g9604	no-fusion
g11703	no-fusion
g13084	no-fusion
g7264	no-fusion
g274	no-fusion
g11219	no-fusion
g14059	no-fusion
g19206	no-fusion
g11261	no-fusion
g13341	no-fusion
g8008	no-fusion
g19582	no-fusion
g10212	no-fusion
g8465	no-fusion
g2330	no-fusion
g17831	no-fusion
g9448	no-fusion
g7712	no-fusion
g13294	no-fusion
g13984	no-fusion
g347	no-fusion
g19678	no-fusion
g2165	no-fusion
g5311	no-fusion
g8211	no-fusion
g12996	no-fusion
g9913	no-fusion
g8968	no-fusion
g13589	no-fusion
g18927	no-fusion
g2413	no-fusion
g10130	no-fusion
g13299	no-fusion
g9580	no-fusion
g18376	no-fusion
g11544	no-fusion
g2121	no-fusion
g4550	no-fusion
g6319	no-fusion
g10215	no-fusion
g13012	no-fusion
g19053	no-fusion
g8387	no-fusion
g16785	no-fusion
g17687	no-fusion
g13614	no-fusion
g17863	no-fusion
g20463	no-fusion
g16744	no-fusion
g14453	no-fusion
g1017	no-fusion
g10417	no-fusion
g4034	no-fusion
g8512	no-fusion
g2144	no-fusion
g1121	no-fusion
g9651	no-fusion
g11318	no-fusion
g16447	no-fusion
g17682	no-fusion
g8520	no-fusion
g4746	no-fusion
g8178	no-fusion
g6739	no-fusion
g3797	no-fusion
g17794	no-fusion
g520	no-fusion
g11172	no-fusion
g2088	no-fusion
g7137	no-fusion
g7176	no-fusion
g18380	no-fusion
g8611	no-fusion
g4334	no-fusion
g7695	no-fusion
g9061	no-fusion
g18808	no-fusion
g15142	no-fusion
g19696	no-fusion
g14365	no-fusion
g6434	no-fusion
g11522	no-fusion
g1126	no-fusion
g4328	no-fusion
g19336	no-fusion
g19765	no-fusion
g18477	no-fusion
g6780	no-fusion
g6658	no-fusion
g952	no-fusion
g7493	no-fusion
g18218	no-fusion
g10368	no-fusion
g16937	no-fusion
g6845	no-fusion
g17413	no-fusion
g9581	no-fusion
g20040	no-fusion
g16259	no-fusion
g12007	no-fusion
g1151	no-fusion
g17391	no-fusion
g1091	no-fusion
g16496	no-fusion
g5830	no-fusion
g1290	no-fusion
g3565	no-fusion
g7528	no-fusion
g12120	no-fusion
g15047	no-fusion
g1397	no-fusion
g1931	no-fusion-gen-fusion
g8413	no-fusion
g17893	no-fusion
g11220	no-fusion
g8132	no-fusion
g7113	no-fusion
g312	no-fusion
g8497	no-fusion
g9727	no-fusion
g6033	no-fusion
g11383	no-fusion
g8494	no-fusion
g6721	no-fusion
g1202	no-fusion
g20226	no-fusion
g7915	no-fusion
g443	no-fusion
g18814	no-fusion
g11275	no-fusion
g9872	no-fusion
g19988	no-fusion
g16680	no-fusion
g18879	no-fusion
g3038	no-fusion
g7425	no-fusion
g12602	no-fusion
g3107	no-fusion
g9149	no-fusion
g1210	no-fusion
g1376	no-fusion
g16368	no-fusion
g16364	no-fusion
g2372	no-fusion
g6905	no-fusion
g18926	no-fusion
g3938	no-fusion
g14000	no-fusion
g12052	no-fusion
g15758	no-fusion
g19264	no-fusion
g13050	no-fusion
g12922	no-fusion
g17186	no-fusion
g5610	no-fusion
g18618	no-fusion
g19343	no-fusion
g11535	no-fusion
g6277	no-fusion
g9088	no-fusion-gen-fusion
g263	no-fusion
g19380	no-fusion
g16239	no-fusion
g2677	no-fusion
g20612	no-fusion
g4266	no-fusion
g11881	no-fusion
g2151	no-fusion
g17298	no-fusion
g12991	no-fusion
g8416	no-fusion
g526	no-fusion
g8360	no-fusion
g7012	no-fusion
g18798	no-fusion
g15161	no-fusion
g14416	no-fusion
g20311	no-fusion
g729	no-fusion
g13353	no-fusion
g13541	no-fusion
g18084	no-fusion
g632	no-fusion
g11894	no-fusion
g10380	no-fusion
g6252	no-fusion
g11880	no-fusion
g19816	no-fusion
g14264	no-fusion
g6738	no-fusion
g16517	no-fusion
g16739	no-fusion
g5460	no-fusion
g11362	no-fusion
g15065	no-fusion
g16782	no-fusion
g15457	no-fusion
g9902	no-fusion
g11247	no-fusion
g2993	no-fusion
g1398	no-fusion
g1981	no-fusion
g18911	no-fusion
g966	no-fusion
g630	no-fusion
g2225	no-fusion
g9129	no-fusion
g4316	no-fusion
g18472	no-fusion
g20043	no-fusion
g14459	no-fusion
g6020	no-fusion
g4261	no-fusion
g20184	no-fusion
g7644	no-fusion
g19237	no-fusion
g19414	no-fusion
g20840	no-fusion
g21025	no-fusion
g7015	no-fusion
g4087	no-fusion
g18685	no-fusion
g20701	no-fusion
g10355	no-fusion
g20045	no-fusion
g2515	no-fusion
g14987	no-fusion
g139	no-fusion
g13388	no-fusion
g2083	no-fusion
g3225	no-fusion
g8910	no-fusion
g15605	no-fusion
g4642	no-fusion
g12565	no-fusion
g20604	no-fusion
g3640	no-fusion
g13126	no-fusion
g2966	no-fusion
g18974	no-fusion
g16942	no-fusion
g6811	no-fusion
g2494	no-fusion
g14458	no-fusion
g16896	no-fusion
g17249	no-fusion
g18259	no-fusion
g7132	no-fusion
g18452	no-fusion
g8996	no-fusion
g2342	no-fusion
g7765	no-fusion
g2237	no-fusion
g3178	no-fusion
g6198	no-fusion
g20048	no-fusion
g19770	no-fusion
g10062	no-fusion
g17571	no-fusion
g9444	no-fusion
g9502	no-fusion
g18804	no-fusion
g11411	no-fusion
g19393	no-fusion
g4723	no-fusion
g16191	no-fusion
g15518	no-fusion
g6995	no-fusion
g2476	no-fusion
g10205	no-fusion
g19562	no-fusion
g16968	no-fusion
g10835	no-fusion
g12415	no-fusion
g9146	no-fusion
g9226	no-fusion
g53	no-fusion
g8029	no-fusion
g7515	no-fusion
g3078	no-fusion
g11728	no-fusion
g5715	no-fusion
g2343	no-fusion
g4139	no-fusion
g11579	no-fusion
g8053	no-fusion
g5150	no-fusion
g20121	no-fusion
g3716	no-fusion
g15961	no-fusion-gen-fusion
g12734	no-fusion
g2674	no-fusion
g479	no-fusion
g5095	no-fusion
g7112	no-fusion
g6944	no-fusion
g19470	no-fusion
g20852	no-fusion
g6236	no-fusion
g14231	no-fusion
g4745	no-fusion
g17941	no-fusion
g2190	no-fusion
g15145	no-fusion
g6932	no-fusion
g12490	no-fusion
g5329	no-fusion-gen-fusion
g3183	no-fusion
g6189	no-fusion
g13803	no-fusion
g6366	no-fusion
g12189	no-fusion
g16267	no-fusion
g15633	no-fusion
g1609	no-fusion
g9657	no-fusion
g5115	no-fusion
g16877	no-fusion
g20495	no-fusion
g11422	no-fusion
g1058	no-fusion
g4054	no-fusion
g7366	no-fusion
g11988	no-fusion
g16879	no-fusion
g18539	no-fusion
g4572	no-fusion
g10508	no-fusion
g884	no-fusion
g10302	no-fusion
g10971	no-fusion
g13968	no-fusion
g12044	no-fusion
g348	no-fusion
g4072	no-fusion
g10347	no-fusion
g7303	no-fusion
g3527	no-fusion
g12907	no-fusion
g8990	no-fusion
g3551	no-fusion
g2344	no-fusion
g20540	no-fusion
g579	no-fusion
g16665	no-fusion
g10188	no-fusion
g587	no-fusion
g12846	no-fusion
g16362	no-fusion
g15286	no-fusion
g17374	no-fusion
g3468	no-fusion
g10903	no-fusion
g5522	no-fusion
g15679	no-fusion
g5309	no-fusion
g18794	no-fusion
g14303	no-fusion
g16923	no-fusion
g10768	no-fusion
g7989	no-fusion
g20398	no-fusion
g12277	no-fusion
g7266	no-fusion
g6643	no-fusion
g10453	no-fusion
g12992	no-fusion
g15177	no-fusion
g19164	no-fusion
g7313	no-fusion
g15704	no-fusion
g8801	no-fusion
g7750	no-fusion
g20653	no-fusion
g14383	no-fusion
g17603	no-fusion
g13830	no-fusion
g13936	no-fusion
g17370	no-fusion
g18507	no-fusion
g9563	no-fusion
g6886	no-fusion
g13877	no-fusion
g12411	no-fusion
g13594	no-fusion
g8116	no-fusion
g18792	no-fusion
g8312	no-fusion
g15324	no-fusion
g5551	no-fusion
g16637	no-fusion
g3392	no-fusion
g1155	no-fusion
g12404	no-fusion
g11291	no-fusion
g154	no-fusion
g8256	no-fusion
g1551	no-fusion
g2406	no-fusion
g5865	no-fusion
g1246	no-fusion
g5464	no-fusion
g13580	no-fusion
g9488	no-fusion
g1366	no-fusion
g6034	no-fusion
g6970	no-fusion
g8436	no-fusion
g14983	no-fusion
g15941	no-fusion
g7761	no-fusion
g13219	no-fusion
g10686	no-fusion
g1107	no-fusion
g530	no-fusion
g14241	no-fusion
g17092	no-fusion
g5068	no-fusion
g12153	no-fusion
g853	no-fusion
g18113	no-fusion
g3416	no-fusion
g17843	no-fusion
g11292	no-fusion
g9936	no-fusion
g17812	no-fusion
g16928	no-fusion
g12406	no-fusion
g7319	no-fusion
g6870	no-fusion
g6078	no-fusion
g4460	no-fusion
g1650	no-fusion
g12412	no-fusion
g18537	no-fusion
g9586	no-fusion
g9794	no-fusion
g15366	no-fusion
g11985	no-fusion-gen-fusion
g17403	no-fusion
g11314	no-fusion
g1937	no-fusion
g358	no-fusion
g9967	no-fusion
g17950	no-fusion
g7792	no-fusion
g14419	no-fusion
g2701	no-fusion
g19905	no-fusion
g470	no-fusion
g19889	no-fusion
g7085	no-fusion
g20725	no-fusion
g3073	no-fusion
g993	no-fusion
g17836	no-fusion
g11897	no-fusion
g15561	no-fusion
g8624	no-fusion
g20778	no-fusion
g17760	no-fusion
g7296	no-fusion
g13916	no-fusion
g17515	no-fusion
g14932	no-fusion
g16887	no-fusion
g4557	no-fusion
g897	no-fusion
g585	no-fusion
g12096	no-fusion
g20892	no-fusion
g15033	no-fusion
g462	no-fusion
g13023	no-fusion
g6235	no-fusion
g17509	no-fusion
g18161	no-fusion
g18124	no-fusion
g6455	no-fusion-gen-fusion
g3205	no-fusion
g1967	no-fusion
g8664	no-fusion
g18152	no-fusion
g4612	no-fusion
g20806	no-fusion
g6103	no-fusion
g1300	no-fusion
g10204	no-fusion
g2080	no-fusion
g4116	no-fusion
g12891	no-fusion
g318	no-fusion
g13321	no-fusion
g17796	no-fusion
g2540	no-fusion
g4871	no-fusion
g9561	no-fusion
g12253	no-fusion
g21045	no-fusion
g20140	no-fusion
g6197	no-fusion
g7362	no-fusion
g18276	no-fusion
g11137	no-fusion
g5327	no-fusion
g20764	no-fusion
g8193	no-fusion
g18784	no-fusion
g19961	no-fusion
g8054	no-fusion
g5175	no-fusion
g3022	no-fusion
g6977	no-fusion
g3192	no-fusion
g11216	no-fusion
g623	no-fusion
g18936	no-fusion
g4548	no-fusion
g19049	no-fusion
g7293	no-fusion
g6884	no-fusion
g7114	no-fusion
g20368	no-fusion
g3540	no-fusion
g15680	no-fusion
g17753	no-fusion
g10643	no-fusion
g7514	no-fusion
g3206	no-fusion
g15120	no-fusion
g5044	no-fusion
g6091	no-fusion
g7607	no-fusion
g19649	no-fusion
g1522	no-fusion
g5064	no-fusion
g8251	no-fusion
g19508	no-fusion
g12199	no-fusion
g9114	no-fusion
g17562	no-fusion
g20155	no-fusion
g18166	no-fusion
g15388	no-fusion
g14913	no-fusion
g4358	no-fusion
g19256	no-fusion
g15107	no-fusion
g14507	no-fusion
g3313	no-fusion
g6291	no-fusion-gen-fusion
g17912	no-fusion
g4687	no-fusion
g2321	no-fusion
g17657	no-fusion
g20164	no-fusion
g5891	no-fusion
g3975	no-fusion
g788	no-fusion
g11537	no-fusion
g12188	no-fusion
g10517	no-fusion
g15600	no-fusion
g6702	no-fusion
g11603	no-fusion
g12123	no-fusion
g1452	no-fusion
g14347	no-fusion
g16808	no-fusion
g398	no-fusion
g11987	no-fusion
g11766	no-fusion
g7995	no-fusion
g9471	no-fusion
g1011	no-fusion-gen-fusion
g5481	no-fusion
g3337	no-fusion
g8998	no-fusion
g15747	no-fusion
g18553	no-fusion
g17305	no-fusion
g7610	no-fusion
g13900	no-fusion
g12273	no-fusion
g19630	no-fusion
g7216	no-fusion
g17308	no-fusion
g652	no-fusion
g12912	no-fusion
g19604	no-fusion
g8337	no-fusion
g18861	no-fusion
g4838	no-fusion
g12725	no-fusion
g16929	no-fusion
g14429	no-fusion
g2676	no-fusion
g18407	no-fusion
g9159	no-fusion
g4945	no-fusion
g2761	no-fusion
g2301	no-fusion
g7263	no-fusion
g9587	no-fusion
g8242	no-fusion
g7389	no-fusion
g16856	no-fusion
g2627	no-fusion
g4215	no-fusion
g17245	no-fusion
g7797	no-fusion
g17487	no-fusion
g8385	no-fusion
g20704	no-fusion
g2691	no-fusion
g6466	no-fusion
g762	no-fusion
g20210	no-fusion
g13726	no-fusion
g6493	no-fusion
g1021	no-fusion
g1941	no-fusion
g32	no-fusion
g14024	no-fusion
g16219	no-fusion
g5310	no-fusion
g18467	no-fusion
g7430	no-fusion
g10181	no-fusion
g15929	no-fusion
g1736	no-fusion
g19342	no-fusion
g20828	no-fusion
g19394	no-fusion
g12681	no-fusion
g20340	no-fusion
g11376	no-fusion
g10958	no-fusion
g16612	no-fusion
g17263	no-fusion
g1077	no-fusion
g7668	no-fusion
g10634	no-fusion
g3394	no-fusion
g13933	no-fusion
g15484	no-fusion
g4456	no-fusion
g3170	no-fusion
g7681	no-fusion
g15599	no-fusion
g11679	no-fusion
g1133	no-fusion
g7065	no-fusion
g939	no-fusion
g7335	no-fusion
g14301	no-fusion
g17430	no-fusion
g20920	no-fusion
g12888	no-fusion
g3747	no-fusion
g5673	no-fusion
g1306	no-fusion
g10599	no-fusion
g19444	no-fusion
g17550	no-fusion
g8060	no-fusion
g17442	no-fusion
g6703	no-fusion
g8101	no-fusion
g16546	no-fusion
g3615	no-fusion
g1380	no-fusion
g955	no-fusion
g8369	no-fusion
g6264	no-fusion
g2679	no-fusion
g16446	no-fusion
g20895	no-fusion
g2946	no-fusion
g2135	no-fusion
g17450	no-fusion
g21000	no-fusion-gen-fusion
g15505	no-fusion
g532	no-fusion
g723	no-fusion
g11996	no-fusion
g11723	no-fusion
g18189	no-fusion
g7721	no-fusion
g10253	no-fusion
g6561	no-fusion
g12145	no-fusion
g6779	no-fusion
g12244	no-fusion
g12366	no-fusion
g20942	no-fusion
g8648	no-fusion
g14837	no-fusion
g13166	no-fusion
g16495	no-fusion
g18403	no-fusion
g5498	no-fusion
g12885	no-fusion-gen-fusion
g6443	no-fusion
g14240	no-fusion
g12655	no-fusion
g12257	no-fusion
g432	no-fusion
g17966	no-fusion
g11884	no-fusion
g849	no-fusion
g15682	no-fusion
g12040	no-fusion
g16751	no-fusion
g6295	no-fusion
g6287	no-fusion
g18816	no-fusion
g18318	no-fusion
g20084	no-fusion
g6743	no-fusion
g11671	no-fusion
g12112	no-fusion
g14751	no-fusion
g9548	no-fusion
g16285	no-fusion
g4337	no-fusion
g6671	no-fusion
g20968	no-fusion
g10593	no-fusion
g14523	no-fusion
g12373	no-fusion
g1893	no-fusion
g18734	no-fusion
g18746	no-fusion
g15620	no-fusion
g3131	no-fusion
g14530	no-fusion
g2178	no-fusion
g5604	no-fusion
g9658	no-fusion
g1468	no-fusion
g14135	no-fusion
g2038	no-fusion
g4888	no-fusion
g12687	no-fusion
g17440	no-fusion
g18381	no-fusion
g2066	no-fusion
g4126	no-fusion
g3459	no-fusion
g9156	no-fusion
g13467	no-fusion
g10255	no-fusion
g4365	no-fusion
g12171	no-fusion
g10274	no-fusion
g6618	no-fusion
g10996	no-fusion
g17948	no-fusion
g12896	no-fusion
g20309	no-fusion
g7051	no-fusion
g15431	no-fusion
g7590	no-fusion
g11599	no-fusion
g20202	no-fusion
g1508	no-fusion
g20257	no-fusion
g8400	no-fusion
g13925	no-fusion
g15915	no-fusion
g13078	no-fusion
g16356	no-fusion
g10488	no-fusion
g19842	no-fusion
g5512	no-fusion
g14005	no-fusion
g16242	no-fusion
g15585	no-fusion
g18165	no-fusion
g7343	no-fusion
g5314	no-fusion
g2380	no-fusion
g286	no-fusion
g16164	no-fusion
g13005	no-fusion
g10854	no-fusion
g13101	no-fusion
g13332	no-fusion
g18992	no-fusion
g15624	no-fusion
g3981	no-fusion
g8796	no-fusion
g20499	no-fusion
g3346	no-fusion
g20932	no-fusion
g14945	no-fusion
g5931	no-fusion
g1498	no-fusion
g20721	no-fusion
g17669	no-fusion
g7659	no-fusion
g14728	no-fusion
g17042	no-fusion
g9099	no-fusion
g709	no-fusion
g2533	no-fusion
g19324	no-fusion
g11057	no-fusion
g20933	no-fusion
g13805	no-fusion
g1412	no-fusion
g17792	no-fusion
g7043	no-fusion
g1633	no-fusion
g5141	no-fusion
g7315	no-fusion
g4869	no-fusion
g13267	no-fusion
g15262	no-fusion
g2844	no-fusion
g19907	no-fusion
g11691	no-fusion
g13428	no-fusion
g8737	no-fusion
g13798	no-fusion
g311	no-fusion-gen-fusion
g7197	no-fusion
g14312	no-fusion
g782	no-fusion
g20484	no-fusion
g4245	no-fusion
g13475	no-fusion
g18446	no-fusion
g6331	no-fusion
g13540	no-fusion
g1793	no-fusion
g8146	no-fusion
g17014	no-fusion
g14095	no-fusion
g9650	no-fusion
g6940	no-fusion
g17465	no-fusion
g17460	no-fusion
g2128	no-fusion
g7888	no-fusion
g2840	no-fusion
g16792	no-fusion
g17306	no-fusion
g7330	no-fusion
g15253	no-fusion
g15801	no-fusion
g647	no-fusion
g11674	no-fusion
g9837	no-fusion
g16229	no-fusion
g3297	no-fusion
g17071	no-fusion
g19704	no-fusion
g11680	no-fusion
g12890	no-fusion
g19030	no-fusion
g439	no-fusion
g10510	no-fusion
g3293	no-fusion
g2991	no-fusion
g1207	no-fusion
g13636	no-fusion
g12769	no-fusion
g11152	no-fusion
g7211	no-fusion
g12418	no-fusion
g8394	no-fusion
g14646	no-fusion
g2610	no-fusion
g5492	no-fusion
g20073	no-fusion
g13695	no-fusion
g20068	no-fusion
g3195	no-fusion
g9248	no-fusion
g15991	no-fusion
g16581	no-fusion
g6754	no-fusion
g20693	no-fusion
g14685	no-fusion
g4196	no-fusion
g3569	no-fusion
g6301	no-fusion
g20574	no-fusion
g3817	no-fusion
g16575	no-fusion
g15377	no-fusion
g10732	no-fusion
g2292	no-fusion
g629	no-fusion
g21024	no-fusion
g16718	no-fusion
g20674	no-fusion
g10509	no-fusion
g12589	no-fusion
g11784	no-fusion
g4480	no-fusion
g9689	no-fusion
g8283	no-fusion
g16192	no-fusion
g430	no-fusion
g17273	no-fusion
g9888	no-fusion
g14263	no-fusion
g6926	no-fusion
g14186	no-fusion
g12844	no-fusion
g3865	no-fusion
g19581	no-fusion
g11222	no-fusion
g7678	no-fusion
g20325	no-fusion
g15529	no-fusion
g11329	no-fusion
g1404	no-fusion-gen-fusion
g2788	no-fusion
g9039	no-fusion
g8970	no-fusion
g7115	no-fusion
g17445	no-fusion
g465	no-fusion
g18582	no-fusion
g5050	no-fusion
g20503	no-fusion
g9680	no-fusion
g4986	no-fusion-gen-fusion
g11960	no-fusion
g20316	no-fusion
g13408	no-fusion
g8348	no-fusion
g11195	no-fusion
g1757	no-fusion
g7066	no-fusion
g5852	no-fusion
g14100	no-fusion
g11319	no-fusion
g19758	no-fusion
g9293	no-fusion
g19585	no-fusion
g12372	no-fusion
g7743	no-fusion
g12938	no-fusion
g2680	no-fusion
g10450	no-fusion
g13967	no-fusion
g10057	no-fusion
g12027	no-fusion
g11025	no-fusion
g10905	no-fusion
g6596	no-fusion
g1092	no-fusion
g1179	no-fusion
g5026	no-fusion
g20253	no-fusion
g9906	no-fusion
g20944	no-fusion
g10307	no-fusion
g18513	no-fusion
g7508	no-fusion
g5650	no-fusion
g17599	no-fusion
g18288	no-fusion
g6286	no-fusion
g6644	no-fusion
g4990	no-fusion
g16529	no-fusion
g6143	no-fusion
g6090	no-fusion
g14927	no-fusion
g19253	no-fusion
g6536	no-fusion
g15839	no-fusion
g7815	no-fusion
g3660	no-fusion
g14859	no-fusion
g14678	no-fusion
g12229	no-fusion
g16827	no-fusion
g5466	no-fusion
g13000	no-fusion
g2665	no-fusion
g20893	no-fusion
g4032	no-fusion
g9271	no-fusion
g20851	no-fusion
g9500	no-fusion
g13266	no-fusion
g19545	no-fusion-gen-fusion
g2104	no-fusion
g6430	no-fusion
g20928	no-fusion
g4611	no-fusion
g1573	no-fusion
g1619	no-fusion
g18962	no-fusion
g15260	no-fusion
g7486	no-fusion
g3039	no-fusion
g18235	no-fusion
g3359	no-fusion
g10301	no-fusion
g14405	no-fusion
g9610	no-fusion
g17175	no-fusion
g6165	no-fusion
g4574	no-fusion
g18633	no-fusion
g13688	no-fusion
g13468	no-fusion
g3677	no-fusion
g20756	no-fusion
g14566	no-fusion
g2625	no-fusion
g3384	no-fusion
g4035	no-fusion
g12521	no-fusion
g11801	no-fusion
g9924	no-fusion
g10560	no-fusion
g1841	no-fusion
g7820	no-fusion
g17089	no-fusion
g1553	no-fusion
g14334	no-fusion
g3531	no-fusion
g739	no-fusion
g5375	no-fusion
g20289	no-fusion
g17707	no-fusion
g9786	no-fusion
g6354	no-fusion
g10144	no-fusion
g15598	no-fusion
g12776	no-fusion
g17407	no-fusion
g8009	no-fusion
g17927	no-fusion
g3674	no-fusion
g5360	no-fusion
g14873	no-fusion
g1086	no-fusion
g12309	no-fusion
g12904	no-fusion
g15092	no-fusion
g6925	no-fusion
g18617	no-fusion
g6356	no-fusion
g16180	no-fusion
g12259	no-fusion
g7394	no-fusion
g5063	no-fusion
g15373	no-fusion
g2541	no-fusion
g14129	no-fusion
g3428	no-fusion
g1276	no-fusion
g8949	no-fusion
g5054	no-fusion
g14415	no-fusion
